title,company,location,description
Business Analyst - Accounting & Tax Expert,Odoo,"Valencia, Valencian Community, Spain","About the job ¿De qué trata el puesto? Como Business Analyst especialista en firmas de contabilidad, tu principal objetivo será implementar Odoo como la primera solución de software que permite la colaboración entre contables y emprendedores en una plataforma común. Jugarás un papel crucial en el desarrollo comercial, posicionando estratégicamente a Odoo como la opción preferida para las firmas de contabilidad que buscan transformarse de simples contables a asesores de negocios confiables. Implementación de Odoo: Analizar las necesidades del cliente, diseñar soluciones a medida y configurar flujos de trabajo para optimizar procesos y mejorar la eficiencia de los despachos o firmas de contabilidad. Gestión de Socios: Apoyar activamente el crecimiento de la red de socios de Odoo, empoderando a despachos y a firmas de contabilidad de España para convertirse en Expertos en Odoo. Capacitación: Demostrar las capacidades de Odoo como experto en despachos y firmas de contabilidad a través de conocimientos especializados y capacitación continua tanto interna como externamente. Mejora de productos: ¡Tu trabajo tiene impacto! Colaborar con los Product Owners para transmitir la retroalimentación de clientes y socios. Participar activamente en el Odoo Experience, nuestro evento anual. Desarrollo de negocios: Colaborar con los equipos de Ventas y Marketing para elevar la reputación de la suite de aplicaciones de Odoo dentro de la comunidad de firmas de contabilidad. Participar en eventos como Roadshows, Academias, Ferias, clases en Escuelas y talleres para mostrar las ventajas y capacidades contables de Odoo. Y mucho más... 😀 Durante tus primeras semanas, estarás inmerso en proyectos con el apoyo de compis experimentados, participando en un proceso de integración de cuatro meses en nuestro equipo de Quickstart para manejar proyectos de implementación más diversos, como RRHH, Marketing, Logística, etc. Al unirte a tu equipo final, al ofrecer constantemente un valor y un servicio excepcionales a las firmas de contabilidad, consolidarás la posición de Odoo como la opción preferida, asegurando que cuando las firmas de contabilidad piensen en software de gestión, piensen en Odoo. PERFIL 💪 Mín. 1 año trabajando en despachos o con firmas de contabilidad/finanzas Haber liderado los procesos de contabilidad y fiscalidad para empresas externas Conocimiento de cómo trabajan despachos y firmas contables en España Permiso de trabajo válido para España Nivel avanzado de Inglés y Español (C1-C2) Rápido aprendizaje Multitasking Buenas herramientas de negociación y comunicación Autónomo, Asertivo y Proactivo Afinidad e interés por el mundo IT RESPONSABILIDADES 🤩 Gestión de proyectos (80%) Ganar la confianza de tus clientes Analizar las necesidades del cliente y sugerir soluciones Implementar las soliciones acordadas (configuraciones y desarrollos) Convierte a tus clientes/socios en un experto de Odoo (formación) Supervisar proyectos y comunicación de su estado y de las tareas en curso. Organización y seguimiento de actualizaciones de Odoo Mejora interna (20%) Feedback a los Product Owners Coaching & Training Desarrollo de localización española Feedback de mejora al departamento Deseable 👍 Auto gestión y organización Graduado o Master Experiencia en implantación de software de gestión Gestión del crédito, planificación financiera, IFRS 👐 Qué podrás esperar de nosotros? Somos un equipo muy dinámico y colaborativo Formación inicial y contínua Una cultura hecha por y para los trabajadores 🫶 Café y fruta en la ofi Beneficios interesantes 🌚 Trabajo hibrido (2 días de teletrabajo) Te escuchamos! Promovemos el feedback y la mejora continua 🙏🏾 Resuena lo anterior con lo que buscas? APLICA YA!!"
Business Analyst / Product Owner procesos bancarios (Wealth) (100% remoto desde España),UST España & Latam,Spain,"About the job 🚀 ¡Seguimos buscando talento…y nos encantaría que te unieras a nuestro equipo! Para que nos conozcas algo mejor, UST es una multinacional norteamericana certificada como Top Employer y Great Place to Work con más de 35.000 empleados a nivel global y con presencia en más de 35 países. Somos líderes en servicios de tecnología digital y proporcionamos soluciones tecnológicas de gran alcance a grandes compañías. 🔎 ¿Qué buscamos? Para nuestro equipo estamos buscando un Product Owner / Business Analyst con experiencia en el mundo de desarrollo (idealmente conocimiento de APIs) con experiencia en procesos bancarios (Wealth+tecnología) para colaborar en diversos proyectos de nuestro cliente del sector bancario. Colaboración 100% en remoto desde cualquier provincia de España. ⚙ Funciones: Toma de requerimientos. Planificación de requerimientos. Dimensionamiento de equipos. Seguimiento de los desarrollos de los equipos. Preparación, seguimiento y validación del testing. Paquetización de requerimientos para subidas a entornos Pre / Pro. Gestión de incidencias Reporting interno y seguimiento de KPIs. 💡 Requisitos mínimos: Aportar más de 5 años de experiencia como Business Analyst y/o Product Owner que aporten: Background técnico, con experiencia en el mundo de desarrollo, idealmente conocimiento de APIs (ser capaz de leer y entender logs y revisar código). Conocimiento de uno o varios productos / procesos bancarios (Wealth+tecnología) . Experiencia en Canales Digitales, si pueden ser bancarios mejor. Experiencia en proyectos bajo metodología Agile (Skrum, Kanban, etc..) Experiencia con Jira, Confluence. Buenas habilidades comunicativas para trabajar en equipo de forma colaborativa. Experiencia en comunicación efectiva con stakeholders digitales: comunicación fluida y transparente con todas las partes interesadas digitales, incluyendo clientes, equipos de desarrollo, equipos financieros y reguladores, asegurando una comprensión compartida de los requisitos, expectativas y progreso del proyecto digital. Experiencia técnica en colaboración con desarrolladores y APIs, entendimiento de arquitectura cloud y modelado de datos: Trabajar estrechamente con equipos de desarrollo, comprendiendo los requisitos técnicos del proyecto y colaborando en la integración de APIs y sistemas para garantizar la funcionalidad y la interoperabilidad del producto digital en el contexto de préstamos, así como la capacidad para comprender y contribuir al diseño de arquitecturas cloud y al modelado de datos para optimizar el rendimiento y la escalabilidad del producto. Inglés y Español: B2/C1 💰 ¿Qué te ofrecemos? -✈️ 23 días laborables de vacaciones y el 24 y 31 de diciembre. -❤️ Numerosos beneficios sociales (seguro médico, ayuda al teletrabajo, seguro de vida y seguro de accidentes). -🍴 Programa de Retribución Flexible (tarjeta comida, cheques guardería, tarjeta transporte, clases de inglés online, seguro médico para tu familia…). -🎓 Acceso gratuito a varias plataformas de formación. -🚀 Estabilidad y carrera profesional. -🚶 Tenemos implantado un plan de compensación de referencias internas. -🔗 Posibilidad de elección de percibir tu salario en 12 o 14 pagas. -🏡 Medidas de conciliación (horario flexible, teletrabajo, asesoramiento de especialistas (psicólogo, nutricionista, entrenador personal), jornada intensiva los viernes y en verano según proyecto). -🎁 Plataforma UST Club descuentos y descuentos en gimnasios. 📧 Si quieres conocer más, no dudes en inscribirte y nos pondremos en contacto contigo para ampliarte información de la posición ¡Te estamos esperando! En UST nos comprometemos con la igualdad de oportunidades en nuestros procesos de selección y no realizamos ningún tipo de discriminación por razón de raza, género, discapacidad, edad, religión, orientación sexual o nacionalidad. Estamos comprometidos con la discapacidad y apostamos por la incorporación de personas con certificado de discapacidad."
Carriers Senior Business Analyst,Holafly,EMEA,"About the job ✦ About us Holafly is a fast-growing start-up that is changing how travelers connect to the internet abroad. Since 2018, we’ve been providing peace of mind to travelers to more than 200 worldwide destinations. We are a young and international team of over 500 people based all around the world working to provide stress-free experiences for all travelers. ✦ About the role We are seeking a Senior Business Analyst to provide strategic insights and support high-impact decision-making across provider negotiations and business performance evaluation. In this role, you will: Evaluate the commercial offers we receive, determine whether they create value, and assess their operational and financial impact. Prepare counter-proposals when necessary, ensuring negotiations align with business objectives. Drive data-driven recommendations that lead to measurable results in profitability, efficiency, and market positioning. The ideal candidate combines analytical rigor, commercial acumen, and strategic thinking. You thrive at the intersection of data, finance, and business strategy-transforming insights into actionable recommendations that directly influence negotiations and long-term outcomes. ✦ Key Responsibilities Evaluate commercial offers we receive, assess their financial and strategic impact, and prepare counter-proposals when necessary to ensure alignment with company objectives. Review and analyze the impact of provider negotiations, pricing strategies, and commercial initiatives on revenue, gross margin, and profitability. Conduct scenario modeling, sensitivity analyses, and forecasting to support strategic decision-making. Perform advanced data analyses (using SQL, spreadsheets, BI tools, or Python/R) to identify trends, risks, and opportunities that influence business performance. Define, monitor, and improve key business KPIs, ensuring accuracy and consistency of metrics across the organization. Work closely with Data, Finance, and Operations teams to validate assumptions, ensure data accuracy, and align insights with business objectives. Partner with commercial leads during negotiations, providing fact-based recommendations to strengthen outcomes. Prepare and deliver executive-level reports, business cases, and presentations with clear and actionable recommendations. Communicate complex analyses in a simple and persuasive way for both technical and non-technical stakeholders. Act as a trusted advisor to leadership, influencing strategic planning, negotiations and commercial discussions. ✦ What you need to succeed Strong analytical skills with proficiency in data analysis tools (Excel/Google Sheets, SQL, BI platforms; Python/R a plus). Fluent English. Spanish will be considered as advantage Solid understanding of business strategy, finance, or economics. Desirable: 3 years Experience in Telecom Industry. Experience in pricing, cost modeling, or commercial negotiations preferred. Proven ability to structure complex problems, run data-driven analyses, and translate results into clear business recommendations. Excellent communication skills, capable of presenting to both technical and non-technical stakeholders. 5+ years of experience in business analysis, strategy, consulting, or a related field. ✦ Benefits of boarding on Holafly 20 days paid time off Education bonus Great company culture and international environment! Highly-skilled teammates and lots of opportunities for growth and development! Remote job Apply now and help us to keep the world connected together! Visit us at Holafly to explore open positions and learn more about our mission."
Functional Business Analyst – Murex,Axpe Consulting,Spain,"About the job 🔎 Como Business Analyst, serás responsable de colaborar en el diseño y entrega de nuevas soluciones, trabajando en un equipo reducido para ayudar al negocio a mejorar y mantener actualizadas sus capacidades en las clases de activos de Renta Fija y Crédito. 📌 Responsabilidades ✅ Asegurar la calidad y alcance en la entrega de software. 🛠️ Contribuir y asumir la responsabilidad en el diseño técnico, garantizando que la arquitectura del sistema esté bien documentada. 🤝 Colaborar estrechamente con equipos de tecnología asociados y fomentar una cooperación efectiva. 💡 Habilidades Técnicas Requeridas ⚙️ Conocimiento técnico de Murex (servicios y módulos técnicos). 🔗 Comprensión sólida de la flexible API de Murex. 🖥️ Experiencia con computación paralela y evaluación (TIBCO DataSynapse). 🐍 Programación en Python. 🐧 Conocimientos de Linux / scripting. 🔄 Experiencia en desarrollo ágil / ciclo de vida de software. ⭐ Habilidades Deseables 💼 Conocimiento de productos de Renta Fija y Crédito. 🗄️ Familiaridad con SQL (Murex DB) y NoSQL (MongoDB). ☁️ Experiencia con AWS. 🔄 Experiencia adicional en Agile development / Software life cycle."
Senior Business Analyst,YunoJuno,European Union,"About the job Senior PeopleSoft-Finance Business Analyst / Switzerland or EU / Freelance Job Summary The Senior PeopleSoft Finance Business Analyst bridges business and technical teams to optimize PeopleSoft Financials, leading requirements, solution design, and support to ensure efficient processes and successful system enhancements. Key Responsibilities & Deliverables Lead requirements gathering, fit-gap analysis, and documentation. Support configuration, upgrades, integrations, and reporting. Facilitate workshops, UAT, and end-user training. Provide production support, issue resolution, and compliance alignment. Required Skills & Competencies Minimum of 10 years of experience as a Business Analyst / Functional consultant with a focus on finance and accounting processes. Proven track record of successful financials systems implementations, including requirement gathering, solution design, and deployment. Advanced functional knowledge of at least 2 of the following PeopleSoft modules: o General Ledger o Accounts Receivable o Lease Administration o Project Costing Strong analytical skills with the ability to translate business needs into technical requirements and solutions / UX design concepts. Excellent communication and interpersonal skills, with the ability to effectively engage with stakeholders at all levels of the organization. Fluent English proficiency is mandatory, French a big advantage. Experience leading workshops, meetings, and presentations to drive consensus and decision-making from a UX perspective. Ability to thrive in a fast-paced, dynamic environment with multiple competing priorities. Strong problem-solving skills with a focus on delivering innovative and practical solutions. Knowledge of ITIL practices and frameworks a strong asset. Working experience in a SAFe / Agile environment a strong asset. ORBUS knowledge will be a big advantage Start date: 15th September Duration: 3 month contract Location: Switzerland or EU (fully remote)"
Business Analyst Enterprise Architecture,RED Global,European Union,"About the job We're Hiring: Business Analysis & Enterprise Architecture Consultant Location: Remote/Hybrid (Europe-based) Contract: 14 Month's contract and possible extension Let’s connect and discuss this exciting opportunity! 📩 Share your latest CV with me ASAP at my email: jkhan@redglobal.com RED Global is currently supporting an exclusive European client on a high-impact project involving Architecture of Surveillance System. We’re looking for a Consultant with strong experience in: Business Analysis and Enterprise Architecture Security, Law Enforcement, Defence, or Public Sector Software Development Lifecycle (SDLC), ideally in a Product Owner capacity ✅ Must-Have Qualifications: 5+ years in consultancy within Intelligence, Security, Defence, or Law Enforcement One of the following certifications or equivalent experience: PRINCE2, PMI, PM2 IALEIA Criminal Intelligence Certified Analyst Police/Military/Security studies Nice to Have: TOGAF certification Experience with EU regulations and legal frameworks Ability to work in multi-classification security environments If you or someone in your network fits this profile, feel free to reach out or share your CV."
Murex Business Analyst,W3Global,Spain,"About the job SPAIN Permanent REMOTE Jd Tasks/Requirements: Murex Business Analyst. As a Business Analyst, you will be responsible for the definition and analysis of client requirements to ensure high quality deliverables within a consolidated agile team. This is an exciting opportunity to develop new solutions, working as part of a small team, to help the business improve and keep its capabilities up to date in the Fixed Income and Credit Asset Classes. A mix of skills are required for this position, some technical skills will be necessary due to a valuation architecture done in-house and, on the other hand, functional knowledge for linear and exotic products and their evaluation. Job Responsibilities / Role Take responsibility for the software delivery by ensuring quality and scope expectations are met. Contribute and take ownership of the technical design and ensure all aspects of the system architecture are well documented. Work closely with partner technology teams and to collaborate effectively. Technical Skills Required Murex technical knowledge. Services and other technical modules. Very deep understanding of Murex flexible API. Technical knowledge about parallel computing and evaluation (TIBCO DataSynapse) Solid programming skill and experience in Python. Linux / Scripting. Agile development/Software life cycle Nice to have Skills Fixed Income / Credit, both vanilla and exotic products knowledge Familiar with SQL (Murex DB) and NoSQL (MongoDB) Experience using AWS platform Agile development/Software life cycle"
Lead Business Analyst,"Pyramid Consulting, Inc",European Union,"About the job Role: Pega Lead Business Analyst Location: Europe (Remote) Type : Contract Role Overview: As a Pega Lead Business Analyst, you play a pivotal role in assisting business defining their needs and accelerating technical delivery. You are responsible for the creation of user stories and making them tangible via Pega Blueprints and App Studio leveraging the Pega Constellation design system. You will work closely with cross-functional teams to ensure business alignment, drive adoption, maintaining delivery excellence, and achieving first-time-right implementations. Key Responsibilities: Collaborate with business stakeholders to gather and refine requirements. Translate business needs using Pega Blueprints, Pega App Studio and Pega's Constellation design system. Lead bi-weekly sprint demos and ensure continuous business engagement. Champion inside-out adoption strategies with business stakeholders. Ensure delivery hygiene and compliance with Rabobank’s agile, security, and quality practices. Support the development team with clear, testable user stories and acceptance criteria. Required Skills & Experience: Fluent in Dutch (spoken and written). Proven experience in Pega App Studio, BluePrint, and Constellation. Strong understanding of the Financial and Economic Crime domains. Excellent communication, presentation, and stakeholder management skills. Experience working in mixed-nationality teams and navigating cultural dynamics. Growth mindset, resilience, and a proactive attitude."
ServiceNow Business Analyst - SPM,Decskill,EMEA,"About the job Decskill, founded in 2014 as an IT Consulting Company, places paramount importance on its greatest asset: its people. Our main mission is to deliver value through knowledge and talent, and we achieve this by fostering a culture of excellence and investing in the development and well-being of our people. With over 600 dedicated professionals and offices in Lisbon, Porto, Madrid, and Luxembourg, Decskill operates across three core areas: Decskill Talent: We believe that our people are key to our success. Through Decskill Talent, we empower our team to embrace the digital transformation challenges of our clients. We collaborate with clients to drive innovation, ensuring project success and business growth. Decskill Boost: Equipping our team with the latest tools and methodologies, we optimize Time-to-Market and deliver innovative solutions exceeding client expectations. Decskill Connect: Our team collaborates closely with clients to implement and manage IT infrastructures that generate long-term value. At Decskill, we believe that by nurturing and empowering our people to confront the challenges of digital transformation, we create value not only for our clients but also for our entire ecosystem, fostering a digital community dedicated to growth and progress. We are looking for a Business Analyst ServiceNow – SPM for a remote project (working in the Spain's timezone). Main Responsibilities: • Gathering, analyzing and reviewing internal customer requirements, helping to maintain a backlog in collaboration with the external vendor and other Product Owners / Business Analysts. • Helping review each demand in relation to the platform out of the box features and guarantee that if a change is necessary ServiceNow best practices are followed or an alternative solution is proposed. • Providing guidance on process evolutions and platform capabilities. • Keeping up to date with regular product evolutions in their area of focus and shares relevant information within and outside the solution team. • Working in autonomy on their perimeter, involving developers, peers and management when required. • Helping organize UATs, and working on building and updating key test scenarios together with the external vendor. • Proposing improvement actions on their functional perimeter. • Helping drive functional workshops with the end users, assisting the vendor and the internal stakeholders and ensures key topics are addressed. Methodology & Functional: • 5+ years hands-on experience in the Business Analyst role on the ServiceNow platform. • Extensive knowledge and hands on experience of: o SPM (at least 4 years). o The ServiceNow Platform. • Knowledge and experience with CSDM is a plus. • Good knowledge if ITIL. • Experience of large transformation projects is a plus. • Knowledge of Agile SCRUM. Common Skills: • Experience in (co)leading workshops, preparing and running demos. • Excellent written / oral communication skills in English. • Ability to adapt communication to the audience. • Excellent interpersonal skills, positive attitude and open mindset. • Ability to understand and break down complex concepts to clarify the effort and the re-quired changes. • A team player used to work in a distributed multi-cultural team. If you’re interested in this job please send your CV in english to liliana.moreira@decskill.com with reference LM/BASPM. Decskill is committed to equality and non-discrimination with all our talents. We recruit and promote talent, based on diversity and inclusion, regardless of age, gender, ethnicity, race, nationality or any other form of discrimination incompatible with the dignity of the human being."
Claims Data Analyst/Business Analyst. Healthcare,Trinetix,"Valencia, Valencian Community, Spain","About the job Trinetix is seeking analytical and healthcare-savvy Claims Data Analyst / Business Analyst to support projects focused on payer and provider data systems, RCM (Revenue Cycle Management) processes, and data-driven automation initiatives. This role requires a deep understanding of claims data, industry-standard data formats (e.g., 837/835), and the broader healthcare data ecosystem. The ideal candidate is technology-agnostic, adaptable, and capable of working across systems to analyze trends, identify process gaps, and help implement automated, scalable solutions in healthcare operations. Requirements 5+ years of experience in a data analysis or business analysis role with a strong focus on claims data. Solid understanding of 837/835 transaction sets, CPT/ICD coding, adjudication logic, and revenue cycle workflows. Proven experience working across both payer and provider data systems and data exchange models understanding. Experience gathering requirements, writing documentation, and conducting business process analysis in healthcare environments. Familiarity with data querying (SQL) and BI/reporting tools (e.g., Power BI, Tableau, Looker). Understanding of HIPAA and healthcare data privacy and compliance regulations. Nice-to-haves Exposure to FHIR, HL7, or healthcare data interoperability standards. Experience supporting RCM automation or process improvement projects (e.g., using bots, scripts, or custom workflows). Familiarity with cloud-based healthcare data platforms or data lakes. Experience working with clinical and claims data integration use cases. Bachelor's degree in Healthcare Informatics, Business, Data Science, or a related field. Core Responsibilities Develop new features Analyze requirements and clarify with BSA Participate in grooming, estimation, and planning sessions Collaborate with other team members (FE, QA, TDM, BSA, Architect) Support existing functionality, refactoring, and bug-fixing Soft Skills Strong communication and stakeholder engagement skills. Analytical mindset with attention to detail and data integrity. Ability to navigate ambiguity and translate complex business needs into clear, actionable requirements. Collaborative, self-motivated, and solution-oriented. Why Join Us? Contribute to meaningful projects that improve healthcare financial operations and data quality. Work alongside healthcare experts, engineers, and innovators in a dynamic, agile environment. Be part of a mission-driven team focused on modernizing healthcare data ecosystems. Opportunities for growth, leadership, and cross-functional collaboration About Us Established in 2011, Trinetix is a dynamic tech service provider supporting enterprise clients around the world. Headquartered in Nashville, Tennessee, we have a global team of over 1,000 professionals and delivery centers across Europe, the United States, and Argentina. We partner with leading global brands, delivering innovative digital solutions across Fintech, Professional Services, Logistics, Healthcare, and Agriculture. Our operations are driven by a strong business vision, a people-first culture, and a commitment to responsible growth. We actively give back to the community through various CSR activities and adhere to international principles for sustainable development and business ethics. To learn more about how we collect, process, and store your personal data, please review our Privacy Notice: https://www.trinetix.com/corporate-policies/privacy-notice"
"Business Analyst Core Banking, implantaciones (Tarjetas) 100% remoto desde España",UST España & Latam,Spain,"About the job 🚀¡Seguimos buscando talento…y nos encantaría que te unieras a nuestro equipo! Para que nos conozcas algo mejor, UST es una multinacional norteamericana certificada como Top Employer con más de 35.000 empleados a nivel global y con presencia en más de 35 países. Somos líderes en servicios de tecnología digital y proporcionamos soluciones tecnológicas de gran alcance a grandes compañías. 🔎¿Qué buscamos? Estamos en búsqueda de un Business Analyst con experiencia en soluciones de Core Banking, para dar servicio a uno de nuestros clientes líder en el sector bancario. Colaboración 100% remota desde cualquier provincia de España. Funciones: Toma y planificación de requerimientos. Dimensionamiento de equipos. Seguimiento de los desarrollos de los equipos. Preparación, seguimiento y validación del testing. Paquetización de requerimientos para subidas a entornos Pre / Pro Gestión de incidencias. Reporting interno y seguimiento de KPIs. 📋Requisitos mínimos: Aportar al menos 4-5 años de experiencia en soluciones de core banking - implantaciones en proyectos de banca, como business analyst. Persona con experiencia en el E2E del proceso de Tarjetas (experiencia en admisión, adquirencia...) que aporte experiencia en la gestión completa y continua de una transacción, desde que el cliente realiza la compra hasta que el comercio recibe el pago. Implica la coordinación entre el emisor de la tarjeta (el banco del cliente) y el adquirente (el banco del comercio) para asegurar una transacción exitosa y eficiente. Especializados en Cards y en corebanking. Conocimiento en Partenon, Cobol, Cics, DB2 Se encargará de la comunicación con el laboratorio del cliente. Deseable: Inglés nivel B2 💰¿Qué te ofrecemos? ✈️23 días laborables de vacaciones y el 24 y 31 de diciembre. ❤️Numerosos beneficios sociales (seguro médico, ayuda al teletrabajo, seguro de vida y seguro de accidentes). 🍴Programa de Retribución Flexible (tarjeta comida, cheques guardería, tarjeta transporte, clases de inglés online, seguro médico para tu familia…). 🎓Acceso gratuito a varias plataformas de formación. 🚀Estabilidad y carrera profesional. 🚶Tenemos implantado un plan de compensación de referencias internas. 🔗Posibilidad de elección de percibir tu salario en 12 o 14 pagas. 🏡Medidas de conciliación (horario flexible, teletrabajo, asesoramiento de especialistas (psicólogo, nutricionista, entrenador personal), jornada intensiva los viernes y en verano según proyecto). 🎁Plataforma UST Club descuentos y descuentos en gimnasios. Si quieres conocer más, no dudes en inscribirte y nos pondremos en contacto contigo para ampliarte información de la posición ¡Te estamos esperando! 📧En UST nos comprometemos con la igualdad de oportunidades en nuestros procesos de selección y no realizamos ningún tipo de discriminación por razón de raza, género, discapacidad, edad, religión, orientación sexual o nacionalidad. Estamos comprometidos con la discapacidad y apostamos por la incorporación de personas con certificado de discapacidad."
Senior Business Analyst - OpenData Clinical,Veeva Systems,Spain,"About the job Veeva Systems is a mission-driven organization and pioneer in industry cloud, helping life sciences companies bring therapies to patients faster. As one of the fastest-growing SaaS companies in history, we surpassed $2B in revenue in our last fiscal year with extensive growth potential ahead. At the heart of Veeva are our values: Do the Right Thing, Customer Success, Employee Success, and Speed. We're not just any public company – we made history in 2021 by becoming a public benefit corporation (PBC), legally bound to balancing the interests of customers, employees, society, and investors. As a Work Anywhere company, we support your flexibility to work from home or in the office, so you can thrive in your ideal environment. Join us in transforming the life sciences industry, committed to making a positive impact on its customers, employees, and communities. The Role OpenData Clinical is global reference data on sites and investigators. As one of our Senior Business Analysts, you will be the subject matter expert for questions regarding OpenData Clinical data structure and quality. You will ensure the data we use meets the product goal and provide comprehensive data analysis for the various stakeholders. You will closely work with product management, data operations, data governance, software engineering, and quality assurance teams. To thrive in your role, you need to have an academic background in the technical field, with substantial experience with data analytics, large databases, and complex data sets. You are detail-oriented, have a growth mindset, and can turn data into valuable insights. You communicate effectively with stakeholders and can deliver high-quality results within a tough timeline. We care about a great cultural fit. You should enjoy working at speed in multi-cultural teams. We are the optimal fit if you are excited about data, Life Sciences, and working for a fast-growing tech company. What You'll Do Assure that data quality and compliance meet our high standards Monitor data delivery to the product Optimize the existing data tools to streamline data operations Identify data gaps and quality issues from large data sets and provide root cause analysis Collaborate with cross-functional teams to come up with compelling solutions to complex problems Perform ad-hoc analysis and create customized reports for various stakeholders Requirements At least 5 years of working experience as a data analyst or business analyst role, with 1-2 years in a senior or leadership position Proven track record delivering complex data analytics projects that drive business decisions with various stakeholders Proficiency in using programming languages (eg.Python or R) for data manipulation and automation Advanced SQL skills Skilled in data visualization tools (e.g., Superset, Tableau, Power BI) Strong written and verbal communication skills in English Nice to Have Experience with life science data Experience with data governance and data quality frameworks Experience with workflow orchestration tools (e.g., Apache Airflow) Experienced with Atlassian Jira Ability to create and maintain automated reporting systems Perks & Benefits Opportunity to work in a diverse and international workspace Fitness reimbursement #RemoteSpain Veeva’s headquarters is located in the San Francisco Bay Area with offices in more than 15 countries around the world. As an equal opportunity employer, Veeva is committed to fostering a culture of inclusion and growing a diverse workforce. Diversity makes us stronger. It comes in many forms. Gender, race, ethnicity, religion, politics, sexual orientation, age, disability and life experience shape us all into unique individuals. We value people for the individuals they are and the contributions they can bring to our teams. If you need assistance or accommodation due to a disability or special need when applying for a role or in our recruitment process, please contact us at talent_accommodations@veeva.com."
Senior Business Analyst (FinTech / Crypto),Alex Staff,Spain,"About the job A company specializing in providing technology and liquidity to the financial sector, especially in the field of forex, cryptocurrencies and blockchain, is in search of a Senior Business Analyst. The company provides crypto payment solutions to businesses in over 40 countries, serving more than 500 clients worldwide. Its platform offers reliable infrastructure for sending, receiving, and managing cryptocurrency transactions, enabling seamless integration of crypto payments into products and services. Headquartered in Dubai, the company has a presence in key cities including Hong Kong, Kyiv, Tallinn, London, Limassol, Yerevan, Tbilisi, and Mauritius. It actively explores market trends, closely analyzes customer needs, and implements cutting-edge technologies to ensure its solution remains among the most competitive on the market. If you're passionate about delivering outstanding customer experiences and want to help shape a high-quality product in the financial sector, we'd love to hear from you! Your future tasks Analyze and model business processes, identify edge cases, and propose optimization solutions Document business processes and new features in line with business goals and expected results Prepare clear requirements, user stories, and process diagrams Develop functional specifications and detailed technical documentation Define tasks and collaborate with developers to ensure full understanding of requirements Design prototypes and product interfaces together with the designer Control the implementation of requirements, participate in acceptance testing, and support test case preparation using the Jobs-To-Be-Done approach Requirements 5+ years of experience as a Business Analyst, including 2+ years in a Senior role Deep knowledge of business analysis methodologies, process modeling (BPMN, UML), and prototyping techniques Proven ability to prepare clear specifications, user stories, process diagrams, and documentation Experience in consolidating requirements from multiple stakeholders Solid understanding of SCRUM and KANBAN frameworks Confident use of Atlassian Jira/Confluence, Figma, Lucidchart, Miro, or DrawIO Upper-Intermediate (B2) English Russian language (C1+) Readiness to work in the GMT+4 time zone Nice to have: Experience in B2B Fiat PSPs, B2B Crypto PSPs for fintech and e-commerce Understanding of DeFi crypto solutions Familiarity with KYT, AML, Travel Rule, and client onboarding processes Experience with data visualization tools (e.g., Tableau, Power BI) Russian language proficiency Benefits Paid holiday Paid sick leave with medical certificate Gifts from the company for good performance (devices, trainings, certifications) Annual performance Salary review New challenges and non-trivial tasks"
