title,company,location,description
Project Manager (Remote - EMEA),Jobgether,Spain,"About the job This position is posted by Jobgether on behalf of Spiralyze. We are currently looking for a Project Manager in EMEA. This is a fully remote opportunity to lead fast-paced, impactful projects in the digital space. As a Project Manager, you'll act as the driving force behind A/B testing initiatives, coordinating cross-functional teams and shaping long-term testing strategies. With access to high-profile clients and global collaboration, you'll play a central role in accelerating performance, innovation, and results. If you're passionate about data-driven decision-making and enjoy being the hub of action, this is the role for you. 🔹 Accountabilities: Lead and coordinate multidisciplinary teams (researchers, designers, copywriters, developers, QA, analysts, and clients) to execute A/B testing projects efficiently Build strategic testing roadmaps (10-20 test plans ahead), aligning client needs with business goals Act as the primary contact for clients and internal teams, providing proactive updates, motivation, and momentum Organize and run weekly client meetings, ensuring projects are on track and aligned with client expectations Maintain exceptional organizational workflows to manage timelines, tasks, and deliverables Requirements Proven experience in project management, ideally in a software or digital agency environment Outstanding organizational and planning skills; you thrive on structure and clear processes Excellent communication abilities — you proactively engage clients and ensure clarity across all stakeholders Strong curiosity about technology, digital performance, and user behavior A positive, energetic attitude that rallies teams and keeps momentum high No prior A/B testing experience required — full training provided Benefits Career growth: Fast-track promotion opportunities for high performers, regardless of location Tech stipend: Support for computer or software purchases Education allowance: Company-paid courses and training to advance your skills Time off: 20 paid vacation days per year, plus local holidays Fully remote: Work from anywhere in the EMEA region 🧠 Jobgether Hiring Process Jobgether is a Talent Matching Platform that connects companies with the right candidates using AI-driven job matching. When you apply, your profile is evaluated through our AI-powered screening process designed to identify top talent fairly and efficiently. 🔍 Our AI carefully analyzes your CV and LinkedIn profile, evaluating your skills, experience, and achievements. 📊 It compares your profile to the job's key requirements and success factors to generate a match score. 🎯 The top 3 candidates with the highest match scores are automatically shortlisted. 🧠 When needed, our human team conducts an additional review to ensure no strong profile is missed. The process is transparent, skills-based, and free of bias, focusing solely on your fit for the role. Once the shortlist is finalized, it is shared directly with the hiring company, which handles the interviews and next steps. Thank you for your interest!"
Quality Analyst (Sales) - Spanish,Revolut,Spain,"About the job About Revolut People deserve more from their money. More visibility, more control, and more freedom. Since 2015, Revolut has been on a mission to deliver just that. Our powerhouse of products — including spending, saving, investing, exchanging, travelling, and more — help our 60+ million customers get more from their money every day. As we continue our lightning-fast growth,‌ 2 things are essential to our success: our people and our culture. In recognition of our outstanding employee experience, we've been certified as a Great Place to Work™. So far, we have 10,000+ people working around the world, from our offices and remotely, to help us achieve our mission. And we're looking for more brilliant people. People who love building great products, redefining success, and turning the complexity of a chaotic world into the simplicity of a beautiful solution. About The Role Our Sales team powers customer growth around the world. From prospecting to acquisition and activation, they own their market segments, solve complex problems, and help more customers discover the value of Revolut with a sharp, solution-oriented approach. We're looking for a Quality Analyst to work closely across our sales teams, supporting Account Executives and their managers. You'll use a detail-oriented approach to improve our processes and deliver the best possible results. Up for the challenge? Let’s get in touch. What You'll Be Doing Monitoring the quality and compliance of all sales interactions, including reviewing and scoring phone calls, emails, and related chats Providing feedback to agents based on their quality score and results Working with sales trainers to produce best-practice guides and facilitate regular training What You'll Need 6+ months of experience as a Quality Analyst or similar role Fluency in English and Spanish Great quality score results Proven diligence and a high standard of integrity Excellent interpersonal skills Nice to have Experience in a sales environment Building a global financial super app isn’t enough. Our Revoluters are a priority, and that’s why in 2021 we launched our inaugural D&I Framework, designed to help us thrive and grow everyday. We're not just doing this because it's the right thing to do. We’re doing it because we know that seeking out diverse talent and creating an inclusive workplace is the way to create exceptional, innovative products and services for our customers. That’s why we encourage applications from people with diverse backgrounds and experiences to join this multicultural, hard-working team. Important notice for candidates: Job scams are on the rise. Please keep these guidelines in mind when applying for any open roles. Only apply through official Revolut channels. We don’t use any third-party services or platforms for our recruitment. Always double-check the emails you receive. Make sure all communications are being done through official Revolut emails, with an @revolut.com domain. We won't ask for payment or personal financial information during the hiring process. If anyone does ask you for this, it’s a scam. Report it immediately. By submitting this application, I confirm that all the information given by me in this application for employment and any additional documents attached hereto are true to the best of my knowledge and that I have not wilfully suppressed any material fact. I confirm I have disclosed if applicable any previous employment with Revolut. I accept that if any of the information given by me in this application is in any way false or incorrect, my application may be rejected, any offer of employment may be withdrawn or my employment with Revolut may be terminated summarily or I may be dismissed. By submitting this application, I agree that my personal data will be processed in accordance with Revolut's <a class=""postings-link"" href=""https://www.revolut.com/legal/data-privacy-for-candidates"">Candidate Privacy Notice"
"Analyst, Strategic Asset Management (Global 1099)",AvantStay,Spain,"About the job Who We Are AvantStay delivers world class, authentic, tech-enabled short-term rental (""STR"") group experiences targeted at the millennial generation. We are venture funded and growing rapidly in the explosive $100+ billion dollar STR industry. We deliver a customized end-to-end experience that is tailored just for groups and powered with technology at every layer. What We Are Looking For An Analyst, Strategic Asset Management who will lead high-impact reporting, drive operational improvements, and support strategic decision-making for our most important partnerships. This role requires advanced Excel proficiency, strong Tableau expertise (including building and evolving dashboards and reports), exceptional project management skills, and the confidence to engage with high-priority homeowners, realtors, and external stakeholders. What You'll Do Support Strategic Initiatives: Support the Associate Director, Strategic Asset Management to manage analysis, reporting, and ad hoc projects for high-priority partnerships Drive Tableau Reporting Excellence: Build, enhance, and maintain Tableau dashboards and reports; identify opportunities for new reporting solutions; and lead change initiatives to improve visualization, accessibility, and insight delivery Enhance Financial Insights: Analyze results, monitor variances, identify trends, and recommend actionable strategies to management Manage Property Performance: Oversee daily analysis of property-level financial performance, identifying opportunities and risks across key metrics Build and Maintain Models: Develop and maintain financial models to track and forecast property revenue, occupancy, expenses, and NOI Project Management & Stakeholder Coordination: Manage cross-functional projects from start to finish, including realtor and homeowner communications, creation of owner decks, coordination of financial reviews, and weekly performance reporting Collaborate Cross-Functionally: Partner with internal teams to optimize portfolio performance and deliver actionable insights Prepare and Present Reports: Deliver clear, data-driven reporting to internal stakeholders, property owners, and executive leadership Engage with Homeowners & Realtors: Lead conversations with a solutions-oriented approach, offering strategic recommendations backed by solid analysis Refine Processes: Continuously improve tools, workflows, and reporting to enhance operational efficiency and accuracy Requirements What you'll bring Experience: 2-5 years in finance, consulting, asset management, or a related field; experience in real estate, hospitality, or related industries is a plus Qualifications: Bachelor's degree in a related field Business Acumen: Strategic thinker who can evaluate multiple scenarios, anticipate outcomes, and guide decisions beyond the numbers Initiative: Self-starter with a bias for action, capable of driving enterprise-level reporting and operational improvements Analytical Excellence: Advanced Excel skills and strong Tableau expertise, with proven ability to build, adapt, and optimize reporting solutions Project Management Skills: Skilled in managing complex projects involving multiple stakeholders and diverse deliverables (financials, decks, communications, data reports) Communication & Influence: Excellent communicator with proven ability to build trusted relationships and influence decisions across stakeholder groups Systems Savvy: Proficiency in Microsoft Excel and Tableau; experience with other data visualization tools is a plus Benefits Competitive pay Fully remote - work from anywhere No soliciting from staffing agencies. Thank you!"
Digital Project Manager (híbrido Barcelona),NATEEVO,Spain,"About the job ¡Ampliamos nuestro equipo de NATEEVO🚀! Estamos en búsqueda de un Digital Project Manager (híbrido Barcelona) para incorporarse a nuestro equipo, donde garantizamos la calidad y excelencia de la entrega de los proyectos de nuestros clientes. Planificación del Proyecto Definir los objetivos del proyecto: Establecer metas claras y medibles Crear el plan de trabajo: Diseñar un cronograma detallado con entregables y plazos Asignar recursos: Identificar las herramientas, materiales y personal necesarios Establecer presupuestos: Determinar costos y administrar el presupuesto del proyecto Gestión del equipo Asignar tareas: Distribuir responsabilidades entre los miembros del equipo Motivar y liderar: Fomentar la colaboración y mantener un ambiente de trabajo positivo Gestionar conflictos: Resolver problemas internos para evitar retrasos o tensiones Comunicación: Asegurar que todos los miembros estén informados y alineados Supervisión y seguimiento del Proyecto Monitorear el progreso: Evaluar regularmente si se cumplen los hitos y cronogramas Control de calidad: Garantizar que los entregables cumplan con los estándares establecidos Gestión de riesgos: Identificar posibles problemas y tomar medidas preventivas o correctivas Reportes: Comunicar el estado del proyecto a las partes interesadas (stakeholders) Gestión de Stakeholders Identificar stakeholders: Conocer a las personas o grupos afectados por el proyecto Mantener relaciones: Gestionar expectativas y garantizar su satisfacción Facilitar la comunicación: Ser el puente entre el equipo del proyecto y los stakeholders Gestión de recursos Optimización: Asegurar un uso eficiente de los recursos humanos, materiales y tecnológicos Resolución de problemas: Tomar decisiones rápidas ante limitaciones o imprevistos Cierre del proyecto Entregables finales: Asegurarse de que se cumplan todos los requisitos antes de entregar el proyecto Evaluación post-proyecto: Analizar qué funcionó bien y qué podría mejorarse Documentación: Archivar informes y aprendizajes clave para proyectos futuros Somos un equipo de personas volcadas en ayudar a nuestros partners a ser mejores empresas, con la digitalización como punto de referencia. NATEEVO se construye desde el TALENTO , con equipos de buenos profesionales, a la vez que profesionales buenos, con mucha autoexigencia, compañerismo, pasión y crecimiento continuo para aportar el máximo valor al negocio de nuestros clientes. No nos conformamos con lo que somos hoy y nuestro gen NATEEVO nos lleva a seguir desarrollándonos día a día, y a asumir retos cada vez más complejos y desafiantes en el ecosistema digital. Desde la tecnología como piedra angular, y la estrategia digital como punta de lanza, trabajamos los proyectos con equipos multidisciplinares con expertise en todo el amplio abanico del ecosistema Digital; Analítica, User Experience, Diseño UI, SEO, SEM, Social Media, Marketing Automation, Gestión del cambio, Creatividad, Brand… Nuestros proyectos cada vez son más grandes y atractivos por lo que queremos crecer incorporando una persona que se haga cargo de la gestión del área y nos ayude a impulsarla generando más negocio. ¡Si estás buscando un reto profesional y personal, este es tu momento! ¿Qué ofrecemos? Estabilidad laboral, ¡buscamos a alguien que quiera unirse al equipo de forma indefinida! Desarrollo profesional Plan de Carrera Plan de Formación a medida Variados beneficios sociales relacionados con flexibilidad, conciliación y salud (restaurante, gym, áreas de esparcimiento, flexibilidad horaria...). Gran ambiente de trabajo y oficina open space :) Certificaciones Requisitos Experiencia en gestión de proyectos Planificación de fases y tareas Gestión de equipos Coordinación entre diferentes departamentos Ejecución y control de avance Desarrollo de entregables del proyecto Planes de Marketing > Desarrollo de planes de MK digital. Ejecución y seguimiento, análisis e implementación de Insights Control de presupuestos y objetivos en base a KPI's previamente definidos Dominio del excel como herramienta de control y gestión Buen nivel de inglés Si crees que tienes el gen NATEEVO y te apetece trabajar en un equipazo... ¡Apúntate y hablamos! Bienvenid@ a tu futuro 😉 En NATEEVO luchamos cada día por lograr un entorno favorable que facilite y potencie la igualdad de oportunidades, la no discriminación, la diversidad y la inclusión de todas las personas. Seleccionamos a nuestro talento en base a las necesidades de negocio, a sus habilidades, y méritos. 🌟"
Assistant Project Manager (Work From Home),Persona,European Union,"About the job Persona is the company top startups use to hire people from all around the world. Our vision is a future where each person can find the best role for them and companies can discover the world’s best talent. Founded by two Stanford University graduates, Persona works with the world’s fastest-growing technology startups. Our clients are funded by some of the world’s top investors, like Founders Fund, Sequoia Capital, and Andreessen Horowitz. Persona is a talent agency that recruits, trains, and staffs talented remote professionals such as yourself. This is an opportunity to work closely with the future Googles, Facebooks, and Amazons of the world—building out their organizations and helping them reach the next level of success. We support everyone we hire with training, mentoring, and technology resources so they are enabled to do their best and are as happy as possible in their roles. We have a large international team dedicated to supporting and taking care of new Persona team members, and our goal is to provide excellent long-term career opportunities for everyone who joins the team. Who’s building Persona? We are a global team of passionate problem solvers who love to build new things and make our customers happy. Our team is made up of motivated, hard-working people spanning the globe, united by a culture of learning and continuous improvement. What we’re looking for: We are looking for Assistant Project Managers to help our clients operate and scale different parts of their growing businesses. As an Assistant Project Manager you'll be a general problem solver, collaborating with different teams at our client company and helping them with various projects. Responsibilities—what you'll do: Business-to-Business Communication Client and Vendor Management Data Collection and Analysis Reports Generation and Documentation Project Management Tools Process Optimization Requirements: Fully fluent in English Skilled in the use of apps and technology Ability to commit long-term and full-time Ability to work U.S. business hours (Pacific Time, Central Time, or Eastern Time) No work experience is required, but we will take any work experience you have into account This position is for serious, career-oriented candidates Other qualities we look for: Track record of success at work or in school An ability to solve complex problems with minimal guidance Experience in high performance work or school environments Skilled at anticipating team members’ needs Willingness to work hard and persevere Intellectual curiosity and resourcefulness Professionalism What we offer: Best salaries in the industry Permanent ability to work from anywhere in the world Opportunities for growth and advancement A fast-paced and collaborative environment Warm and friendly company culture Full benefits Benefits at Persona: Health insurance Unlimited paid time off (paid sick and vacation leaves) Annual bonuses based on performance Monthly tech allowance Opportunity to be paid in your currency of choice Others depending on seniority This is a full-time and long-term role, dedicated exclusively to serving one of our clients. We are looking for individuals who are ready to fully commit their time and energy to one company and grow and develop along with that company. All roles at Persona are 100% work-from-anywhere (work from home or wherever it suits you best). If this is your first time working for a U.S. company, that’s okay; we provide guidance and assistance getting set up as a remote professional. Once hired, we will carefully match you to a client company of ours that perfectly suits your career background, skills, and goals. In case you or any exceptional people you know are exploring other roles, our rapidly growing company is also looking for new team members with backgrounds in administration, bookkeeping, accounting, finance, project management, operations, recruiting, human resources, content writing, social media management, research, executive assistance, customer service, customer support, technical support, data management, video editing, sales, account management, marketing, and design. Visit our website for more information: https://www.personatalent.com/"
¡Buscamos Project Manager de Marketplaces!,SIDI GLOBAL MARKET S.L.,"Alacuás, Valencian Community, Spain","About the job ✨ Si Amazon Seller Central no tiene secretos para ti… este reto es para ti. ✨ ¿Quieres liderar un proyecto estratégico y crecer junto a una empresa en plena expansión? ¿Te apasiona el e-commerce y estás listo/a para dar el salto a liderar proyectos estratégicos? En Sidi Global Market S.L. estamos creciendo y queremos que formes parte de nuestro equipo. 🔎 ¿Qué harás en tu día a día? Gestionar y hacer crecer nuestra cuenta de Amazon Seller Central. Detectar oportunidades en otros marketplaces (eBay, ManoMano, TikTok Shop, etc.). Analizar datos de ventas y proponer acciones que generen impacto real. Coordinar con marketing, logística y operaciones para que todo fluya. Medir resultados, presentar informes y proponer mejoras continuas. ✅ Lo que buscamos en ti: Al menos 3 años de experiencia en gestión de Amazon u otros marketplaces. Buen manejo de Excel (reportes, análisis, fórmulas básicas/intermedias). Un perfil semi senior con ganas de liderar proyectos y crecer con la empresa. Proactividad, organización y mucha orientación a resultados. 🌟 Plus si tienes: Experiencia multicanal en varios marketplaces. Conocimientos en herramientas como Helium 10, Jungle Scout o Data Studio. Habilidades de comunicación y, si hablas inglés, mejor aún. 💼 Lo que te ofrecemos: La oportunidad de liderar un proyecto estratégico desde el inicio. Crecer con una empresa en plena expansión. Un entorno dinámico, joven y con mentalidad de equipo. Salario a convenir"
Project Manager,Fincons Group,European Union,"About the job Fincons Group is an IT business consulting company that has been designing the digital future of leading companies on international markets for 40 years. Fincons Group built its reputation on foreseeing and interpreting new business models and the rapid evolution of IT systems by building a complete range of services: from research and consulting to design and development, from system integration of leading vendor software solutions right up to application management, supporting clients step by step along their digital transformation journey. Fincons is a multinational with over 2,600 people and several offices worldwide (in Italy, Switzerland, Germany, France, the United Kingdom, Belgium and the USA), but above all a Family Company where the founders play a strategic role with commitment and passion, grounding the company in the same principles of a united and caring family. We firmly believe in the value of cooperation and in the contribution that every idea and intuition can bring. We believe that everyone’s effort can make a difference. Transforming knowledge into a strategic resource is our company mission, and we pursue it with the help of our most strategic asset: our people. Fincons is looking for a Product Owner/Project Manager Platform and Tooling Delivery platform: Azure DevOps, with CI/CD pipelines. Product Owners are expected to work within this environment. Additional tools include: • Slack – team communication • Azure DevOps – SCRUM management • Google Analytics, Microsoft Clarity, Sentry, ThousandEyes – monitoring and analytics • Figma – design collaboration English (B2) required Office: Rome modality of work: Full remote Our personnel search is addressed to candidates of all genders. The data will be processed and stored exclusively for the purposes of this or future selections, in compliance with the Federal Data Protection Law (LPD) and guaranteeing the rights referred to in art. 13 Legislative Decree 196/03 and EU regulation 679/2016 (GDPR)"
Art Project Manager,BrainRocket,"Valencian Community, Spain","About the job BrainRocket is a software development company and digital solutions provider. The company has created over 40 cutting-edge products spanning 20 different markets. Our team of around 670 tech-savvy professionals successfully delivers scalable projects that are custom-made to the customers’ needs. We also strive to create a culture centered around personal and professional growth for employees, in a positive and welcoming environment. We're looking for an experienced Art Manager to join our team in Warsaw. (preferably with experience in the advertising industry) ✅ Responsibilities: ✔️Assist with quarterly planning sessions, including preparation, execution, estimation, and post-analysis. ✔️Coordinate with cross-functional teams to gather input, set priorities, and make timelines. ✔️Identify and highlight dependencies, risks, and issues related to planning processes. ✔️Prepare key presentations: collecting content and cooperate with designer to make the presentation ✔️Assist with design and implement new workflows and process enhancements. ✔️Participate as a facilitator in estimation sessions and other process related meetings ✔️Develop and maintain comprehensive process documentation and planning materials. ✔️Prepare weekly reports on PMO's quarter progress and other internal reports ✔️Support organizational change initiatives through effective planning and communication. ✔️Provide training and support to teams adapting to new processes and tools. ✔️Identify potential risks in planning and operational processes. ✔️Develop risk mitigation strategies and ensure implementation. ✔️Monitor risks and adjust plans as necessary to maintain project continuity. ✅ Requirements: ✔️Proficiency in English (written and spoken) is essential. ✔️2 years of experience in business process management, planning, and operational coordination. ✔️Experience with quarterly planning cycles and project management tools (e.g., Jira, Confluence, Trello). ✔️Experience with process automation tools (e.g., Jira). ✔️Experience with planning cycles for IT companies with a high rate of changes to the planning ✔️Experience in facilitating workshops and training sessions for process improvements. ✅ We offer excellent benefits, including but not limited to: 🧑🏻‍💻Learning and development opportunities and interesting challenging tasks; 📝 Official employment in accordance with the laws of Cyprus and the EU, registration of family members; ✈️ Relocation package (tickets, staying in a hotel for 2 weeks); 🏋️‍♂️ Company fitness corner in the office for employees; 📚 Opportunity to develop language skills and partial compensation for the cost of language classes; 🎁 Birthday celebration present; 🏝 Time for proper rest and 24 working days of Annual Vacation; 🍲 Breakfasts and lunches in the office (partially paid by the company)."
Project Manager (GameDev),Artificial Core,European Union,"About the job About us Artificial Core is a developer and publisher of Corepunk. Corepunk is one of the most anticipated MMO RPG's right now. Our motto - Good enough is not enough. Early Access Trailer Official Announcement Trailer Corepunk Gameplay: Professions ""The Corepunk Update We've All Been Waiting For"" Headquartered in Amsterdam with locations in Kyiv and Athens, we're collaborating with studios and talent all over the world. Corepunk Team About the job We’re looking for a Project Manager to join our team and help with the organization and management of the company workflow. Developing MMO games is very challenging. In our view it is as much rewarding. We want to find someone who shares our passion for challenge and excellence to enjoy this path together. Responsibilities Ensuring clear communication with the key stakeholders, passing information to them about statuses of the development processes. Interacting with art and technical teams Identifying and assessing risk, their further escalation and search for ways to avoid them Workflow planning and controlling of the development terms at all stages Creating reports, statistics and team performance reports Searching for ways to optimize teams workflows Creating new workflows and improving the existing ones in Jira Participating in the project documentation preparation Project structure organization, files and folders distribution, working on creation and structuring of game assets naming Requirements +2 years of IT project management experience Good command of English - verbal and written skills, ability to freely communicate and present ideas Profound knowledge of project management, understanding of principles, tools and techniques of project management Possessing skills to plan, structure and automate your work, formulate requirements and convert them into tasks Ability to quickly identify problems, offer solutions and implement them Ability to work on different projects simultaneously Reliability, excellent organizational skills, punctuality, team player Tactful, friendly, easy to communicate with Keen to learn and develop within the role Passion for video games Will be a plus Understanding the use of technologies in game development Work experience within the game development industry Software programming skills, UI development, QA CSM or other Agile certification Benefits You’ll play a key role in delivering a highly anticipated new IP MMO RPG for millions of players. Flexible schedule Remote work 28 days of annual leave (including 12 paid public holidays, 16 bonus days, and 2 additional days for corporate events) Enjoy the ""behind the scenes of Corepunk"". Take a sneak peek at the team working and having fun over the years from 2016. We hope it will give you a feel for the atmosphere at Artificial Core. We’d be happy to see you with us 😉"
"Business Analyst (productos/procesos bancarios) (100% remoto, solo España)",UST España & Latam,Spain,"About the job ¡Seguimos buscando talento…y nos encantaría que te unieras a nuestro equipo! Para que nos conozcas algo mejor, UST es una multinacional norteamericana certificada como Top Employer y Great Place To Work, con más de 35.000 empleados a nivel global y con presencia en más de 35 países. Somos líderes en servicios de tecnología digital y proporcionamos soluciones tecnológicas de gran alcance a grandes compañías. ¿Qué buscamos? Estamos en búsqueda de un/a Business Analyst con experiencia en productos y/o procesos bancarios, con posibilidad de trabajar de forma 100% remota, junto con uno de nuestros clientes, líder en su sector a nivel nacional. Modalidad: Teletrabajo Horario: de L-V de 9.00 a 18.00 horas. Objetivos del puesto: Apoyar al Product Owner del producto en proyectos de IT dentro del dominio. Requisitos Necesarios: 3 años de experiencia mínima en rol de Business Analyst. Experiencia en comunicación efectiva con stakeholders digitales: Es importante que el candidato tenga experiencia en mantener una comunicación fluida y transparente con todas las partes interesadas digitales, incluyendo clientes, equipos de desarrollo, equipos financieros y reguladores, asegurando una comprensión compartida de los requisitos, expectativas y progreso del proyecto digital. Conocimiento de uno o varios productos / procesos bancarios (cuentas, pagos, tarjetas, contabilidad, préstamos, depósitos, Contact center, wealth, onboarding, etc.). Uso de Jira y Confluence. Experiencia en proyectos bajo metodología Agile (Skrum, Kanban, etc.). Buenas habilidades comunicativas para trabajar en equipo de forma colaborativa. Muy buenas habilidades con Power Point para documentar los distintos procesos. Tener experiencia trabajando con áreas cross de la compañía (Legal, Compliance, Producto…) para trasladar sus necesidades/especificaciones a requerimientos funcionales del producto. Principales funciones: Toma de requerimientos Planificación de requerimientos Seguimiento de los desarrollos de los equipos Preparación, seguimiento y validación del testing Paquetización de requerimientos para subidas a entornos Pre / Pro Gestión de incidencias Reporting interno y seguimiento de KPIs Realización de Presentaciones (PPT) Idiomas: Español Nativo Ingles C1 ¿Qué te ofrecemos? 23 días laborables de vacaciones y el 24 y 31 de diciembre. Numerosos beneficios sociales (seguro médico, ayuda al teletrabajo, seguro de vida y seguro de accidentes). Programa de Retribución Flexible (tarjeta comida, cheques guardería, tarjeta transporte, clases de inglés online, seguro médico para tu familia…). Acceso gratuito a varias plataformas de formación. Estabilidad y carrera profesional. Tenemos implantado un plan de compensación de referencias internas. Posibilidad de elección de percibir tu salario en 12 o 14 pagas. Medidas de conciliación (teletrabajo, asesoramiento de especialistas (psicólogo, nutricionista, entrenador personal). Plataforma UST Club descuentos y descuentos en gimnasios. Si quieres conocer más, no dudes en inscribirte y nos pondremos en contacto contigo para ampliarte información de la posición ¡Te estamos esperando! En UST nos comprometemos con la igualdad de oportunidades en nuestros procesos de selección y no realizamos ningún tipo de discriminación por razón de raza, género, discapacidad, edad, religión, orientación sexual o nacionalidad. Estamos comprometidos con la discapacidad y apostamos por la incorporación de personas con certificado de discapacidad."
Project Manager,FERCHAU Spain S.L.U.,Spain,"About the job FERCHAU Spain, provee servicios de ingeniería avanzada en el sector aeroespacial, automoción, ferroviario, IT, maquinaria industrial y plantas. Formamos parte de un grupo alemán fuertemente consolidado, reconocido por ser uno de los líderes de la ingeniería alemana y con presencia en Alemania, Austria, Francia, Polonia, Reino Unido e India. Ferchau lo forman alrededor de 11.000 empleados con más de 100 Oficinas técnicas. En Ferchau Spain contamos actualmente con un equipo de 300 ingenieros y técnicos, con oficinas en Madrid, Bilbao, Sevilla, Barcelona y Valencia donde estamos ampliando nuestra presencia, gracias a nuestro conocimiento, la realización de proyectos innovadores y de alto valor añadido. Actualmente estamos buscando el siguiente perfil para poder trabajar desde nuestro equipo 100% en remoto. Responsabilidades principales Gestión integral de proyectos: Liderar la planificación, ejecución y seguimiento de los proyectos, garantizando entregables de calidad y en los plazos establecidos. Alineación con stakeholders: Coordinar de manera continua con los principales interlocutores internos: Negocio local (equipos regionales de Servicio) Negocio global (Operaciones de Servicio central) ITO (Tecnología de la Información & Organización) Análisis de requisitos: Recoger y analizar requerimientos globales de todas las regiones de Servicio. Documentación de procesos de negocio: Traducir los requisitos en documentación formal de procesos, incluyendo flujos futuros (To-Be). Facilitación de workshops: Organizar y moderar sesiones de trabajo con stakeholders para validar procesos y definir soluciones. Gestión del cambio: Identificar impactos organizativos y apoyar la adopción de nuevos procesos. Reporte de progreso: Proporcionar actualizaciones periódicas de estado, identificar riesgos y proponer planes de mitigación. Requisitos Formación / Cualificación: Gestión de proyectos. Conocimientos en SAP ECC & S/4 Hana enfocado al área de Servicio (módulo CS). Fuertes habilidades de comunicación. Manejo de Power BI (capacidad para construir dashboards). Gestión de aplicaciones digitales. Formación complementaria: Gestión de herramientas (HILTI). Disponibilidad: Visitas ocasionales a Pamplona para la alineación de hitos del proyecto. Competencias y experiencia requerida Hard Skills: Experiencia demostrada en gestión de proyectos de transformación de procesos de negocio. Dominio de herramientas de documentación de procesos (ej. BPMN, ARIS, Visio). Familiaridad con entornos SAP y procesos de Operaciones de Servicio. Alta capacidad para estructurar y redactar documentación profesional y clara. Inglés avanzado imprescindible; español y alemán son valorables."
Project Manager | Solar & Storage,Power Electronics,"Liria, Valencian Community, Spain","About the job Power Electronics es el líder mundial de almacenamiento energético y el primer fabricante de inversores solares para plantas fotovoltaicas en América, Oceanía y Europa. Con presencia en más de 1600 proyectos de energía renovable distribuidos en todo el mundo, y más de 60GW de potencia AC instalada, que han permitido evitar la emisión de más de 60,5 millones de toneladas de CO2 al medio ambiente. Power Electronics cuenta con 25 delegaciones internacionales diseñadas para mejorar el bienestar de sus 2500 empleados. Power Electronics cuenta con la tecnología más avanzada en su planta de producción, donde la integración vertical de todo el proceso es uno de sus principales valores. Gracias a sus cuatro divisiones: energía solar, almacenamiento energético, movilidad eléctrica e industrial, Power Electronics promueve la energía renovable alrededor del mundo. ¿Cómo sería tu día a día? Liderar la relación como responsable y contacto exclusivo con el cliente, identificando sus necesidad y resolviendo las dudas que plantee durante el transcurso del proyecto. Liderar la coordinación y el flujo de la información entre las diferentes áreas internas, así como gestionar la relación con el cliente desde el inicio del periodo hasta la puesta en marcha correcta de los equipos entregados. Control y seguimiento de proyectos ( cronograma & hitos) identificando posibles desviaciones, y tomando las decisiones e impulsando las acciones necesarias para el cumplimiento de la planificación del proyecto. Supervisar y asegurar el correcto control y recopilación de toda la información y documentación tanto interna como externa asociada al proyecto. Supervisar y controlar la contabilidad asociada a los proyectos para emitir la facturación. Supervisar la coordinación y ejecución de la fabricación, las compras y el transporte con el objetivo de garantizar el cumplimiento de los compromisos de la compañía con los clientes. Análisis de las especificaciones y las necesidades del proyecto junto con el departamento de preventa. Elaborar informes de progreso. Reportar sobre el desarrollo del proyecto. ¿Qué necesitamos que tengas? Licenciatura y/o Grado Universitario, preferiblemente en Ingeniería eléctrica, electrónica, energías renovables o similares Máster o formación especialista en gestión y dirección de proyectos (Project Manager) Inglés Nivel Avanzado ¿Cuál es nuestro propósito? Contribuir al desarrollo de la tecnología para generar energía limpia que ayude al medio ambiente guiados por nuestros valores de Excelencia, Innovación, Flexibilidad y Sostenibilidad ¿Qué nos hace especiales? Te ofrecemos un proyecto estable. Horario flexible. Seguro médico privado cubierto por Power Electronics. Servicio de autobús gratuito Valencia - Campus Llíria Comedor subvencionado. Retribución Flexible (Restaurante, Guardería, Transporte, Formación). Gimnasio propio en las instalaciones. Parking de Cargadores gratuito. Pertenece a la comunidad PE y participa en eventos internos deportivos, talleres de sostenibilidad, días en familia, etc. Apostamos por la Formación a través de nuestro departamento de Universidad Corporativa. Welcome to PE Generation! En Power Electronics valoramos a las personas por su aportación de valor profesional formando parte de nuestra cultura empresarial los principios de Integridad, Igualdad, Transparencia y Compromiso cívico. Power Electronics está comprometida con la igualdad de oportunidades en todos los ámbitos y especialmente, en el acceso al empleo y desarrollo profesional, sin discriminar por razón de sexo, estado civil, edad, condición social, religión o convicciones, orientación e identidad sexual, expresión de género, características sexuales, así como por razón de la lengua."
